Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Cali, Santa Elena;6907
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Cali, Silo‚;7247
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Cartagena, Bazurto;7181
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Cartago (Valle del Cauca);7220
1/02/2023;GRANOS Y CEREALES;Lenteja importada;C£cuta, Cenabastos;6817
1/02/2023;GRANOS Y CEREALES;Lenteja importada;C£cuta, La Nueva Sexta;7007
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Florencia (Caquet );6374
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Ibagu‚, Plaza La 21;6600
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Manizales, Centro Galer¡as;7357
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Medell¡n, Central Mayorista de Antioquia;6924
1/02/2023;GRANOS Y CEREALES;Lenteja importada;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";6411
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Monter¡a, Mercado del Sur;7063
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Neiva, Surabastos;7140
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Palmira (Valle del Cauca);7296
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Pamplona (Norte de Santander);7597
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Pasto, El Potrerillo;5605
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Pereira, Mercasa;7433
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Popay n, Plaza de mercado del barrio Bol¡var;6911
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Santa Marta (Magdalena);7850
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Sincelejo, Nuevo Mercado;6977
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Tulu  (Valle del Cauca);7197
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Tunja, Complejo de Servicios del Sur;6667
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Valledupar, Mercado Nuevo;7792
1/02/2023;GRANOS Y CEREALES;Lenteja importada;Villavicencio, CAV;7774
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;Bogot , D.C., Corabastos;2260
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;Bogot , D.C., Paloquemao;2809
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;Manizales, Centro Galer¡as;2267
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;Medell¡n, Central Mayorista de Antioquia;1991
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2269
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;Monter¡a, Mercado del Sur;2200
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;Neiva, Surabastos;1897
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;Sincelejo, Nuevo Mercado;2011
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara;Valledupar, Mercado Nuevo;1900
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo c scara importado;Medell¡n, Central Mayorista de Antioquia;2003
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Armenia, Mercar;2768
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Barranquilla, Barranquillita;2506
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Barranquilla, Granabastos;2519
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Cali, La Floresta;2817
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Cali, Santa Elena;2542
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Cali, Silo‚;2775
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Cartagena, Bazurto;2920
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Medell¡n, Central Mayorista de Antioquia;2319
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2663
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Monter¡a, Mercado del Sur;2488
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Pereira, Mercasa;2857
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Santa Marta (Magdalena);2975
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Sincelejo, Nuevo Mercado;2408
1/02/2023;GRANOS Y CEREALES;Ma¡z amarillo trillado;Tulu  (Valle del Cauca);2412
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco c scara;Medell¡n, Central Mayorista de Antioquia;2375
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco retrillado;Cartago (Valle del Cauca);2758
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Armenia, Mercar;2915
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Barranquilla, Barranquillita;3181
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Barranquilla, Granabastos;3130
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Bogot , D.C., Corabastos;2907
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Bogot , D.C., Paloquemao;3378
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Bogot , D.C., Plaza Espa¤a;3660
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Cali, La Floresta;2883
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Cali, Santa Elena;2892
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Cali, Silo‚;3133
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Cartagena, Bazurto;3273
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Cartago (Valle del Cauca);2732
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;C£cuta, Cenabastos;3040
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;C£cuta, La Nueva Sexta;3326
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Florencia (Caquet );3018
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Ibagu‚, Plaza La 21;2618
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Manizales, Centro Galer¡as;3080
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Medell¡n, Central Mayorista de Antioquia;2738
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2988
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Monter¡a, Mercado del Sur;2688
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Neiva, Surabastos;3450
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Palmira (Valle del Cauca);3020
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Pereira, Mercasa;3418
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Popay n, Plaza de mercado del barrio Bol¡var;2713
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Santa Marta (Magdalena);3080
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Sincelejo, Nuevo Mercado;2850
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Tulu  (Valle del Cauca);2753
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Tunja, Complejo de Servicios del Sur;3000
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Valledupar, Mercado Nuevo;2758
1/02/2023;GRANOS Y CEREALES;Ma¡z blanco trillado;Villavicencio, CAV;2892
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;Bogot , D.C., Corabastos;4947
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;Bogot , D.C., Paloquemao;6196
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;Bucaramanga, Centroabastos;5685
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;Bucaramanga, Mercados del centro;5560
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;C£cuta, Cenabastos;5063
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;C£cuta, La Nueva Sexta;5212
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;Medell¡n, Central Mayorista de Antioquia;5249
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";4908
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;Monter¡a, Mercado del Sur;5338
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;Sincelejo, Nuevo Mercado;5075
1/02/2023;GRANOS Y CEREALES;Ma¡z pira;Villavicencio, CAV;5582
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca);611
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco A;Cartago (Valle del Cauca);531
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco A;Manizales, Centro Galer¡as;538
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco A;Pereira, La 41;508
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco AA;Cartago (Valle del Cauca);553
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco AA;Manizales, Centro Galer¡as;560
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco AA;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";519
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco AA;Pereira, La 41;542
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco B;Pereira, La 41;475
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco extra;Manizales, Centro Galer¡as;600
1/02/2023;LACTEOS Y HUEVOS;Huevo blanco extra;Pereira, La 41;621
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Armenia, Mercar;488
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Bogot , D.C., Corabastos;501
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Bogot , D.C., Paloquemao;510
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Bogot , D.C., Plaza Las Flores;525
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Bucaramanga, Centroabastos;484
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Cali, Santa Elena;505
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Cali, Silo‚;507
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Cartagena, Bazurto;505
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Cartago (Valle del Cauca);531
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;C£cuta, Cenabastos;496
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;C£cuta, La Nueva Sexta;521
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Ibagu‚, Plaza La 21;494
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Medell¡n, Central Mayorista de Antioquia;486
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";500
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Monter¡a, Mercado del Sur;504
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Neiva, Surabastos;525
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Palmira (Valle del Cauca);538
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Pamplona (Norte de Santander);453
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Pasto, El Potrerillo;493
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Popay n, Plaza de mercado del barrio Bol¡var;559
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Sincelejo, Nuevo Mercado;474
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Tulu  (Valle del Cauca);549
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Valledupar, Mercado Nuevo;462
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo A;Villavicencio, CAV;490
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Armenia, Mercar;498
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Bogot , D.C., Corabastos;521
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Bogot , D.C., Paloquemao;525
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Bogot , D.C., Plaza Las Flores;555
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Galer¡a Alameda;546
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, La Floresta;534
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Santa Elena;548
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Silo‚;546
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Cartagena, Bazurto;548
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Cartago (Valle del Cauca);554
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;C£cuta, Cenabastos;513
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;C£cuta, La Nueva Sexta;506
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Ibagu‚, Plaza La 21;519
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Medell¡n, Central Mayorista de Antioquia;507
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";523
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Monter¡a, Mercado del Sur;535
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Neiva, Surabastos;533
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Palmira (Valle del Cauca);573
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Pamplona (Norte de Santander);479
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Pasto, El Potrerillo;522
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Popay n, Plaza de mercado del barrio Bol¡var;593
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Tulu  (Valle del Cauca);571
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Valledupar, Mercado Nuevo;484
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo AA;Villavicencio, CAV;510
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Armenia, Mercar;500
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Bogot , D.C., Corabastos;441
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Bogot , D.C., Paloquemao;477
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Bogot , D.C., Plaza Las Flores;493
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Bucaramanga, Centroabastos;467
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;C£cuta, Cenabastos;471
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;C£cuta, La Nueva Sexta;447
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Ibagu‚, Plaza La 21;477
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Medell¡n, Central Mayorista de Antioquia;439
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";471
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Monter¡a, Mercado del Sur;492
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Neiva, Surabastos;500
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo B;Villavicencio, CAV;461
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Armenia, Mercar;520
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Bogot , D.C., Corabastos;584
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Bogot , D.C., Paloquemao;586
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Bogot , D.C., Plaza Las Flores;599
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, Galer¡a Alameda;585
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, La Floresta;569
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, Silo‚;593
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;C£cuta, Cenabastos;551
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;C£cuta, La Nueva Sexta;551
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Ibagu‚, Plaza La 21;599
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Medell¡n, Central Mayorista de Antioquia;604
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";611
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Neiva, Surabastos;566
1/02/2023;LACTEOS Y HUEVOS;Huevo rojo extra;Villavicencio, CAV;552
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Armenia, Mercar;39559
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Barranquilla, Barranquillita;46319
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Barranquilla, Granabastos;46126
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Bucaramanga, Centroabastos;46654
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Bucaramanga, Mercados del centro;45804
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);39838
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Cali, La Floresta;40694
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Cali, Santa Elena;39040
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Cali, Silo‚;40037
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Cartago (Valle del Cauca);40955
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;C£cuta, Cenabastos;27578
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Ibagu‚, Plaza La 21;37444
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Medell¡n, Central Mayorista de Antioquia;31453
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";31428
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Palmira (Valle del Cauca);41262
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Pamplona (Norte de Santander);23164
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Pasto, El Potrerillo;34765
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Pereira, Mercasa;46313
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Popay n, Plaza de mercado del barrio Bol¡var;35823
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Tulu  (Valle del Cauca);39841
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Valledupar, Mercado Nuevo;43056
1/02/2023;LACTEOS Y HUEVOS;Leche en polvo;Villavicencio, CAV;52474
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Armenia, Mercar;20917
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Bogot , D.C., Corabastos;14950
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Bogot , D.C., Paloquemao;14867
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Bogot , D.C., Plaza Espa¤a;14875
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Bogot , D.C., Plaza Las Flores;14608
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Bucaramanga, Mercados del centro;18792
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Cali, Galer¡a Alameda;19833
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Cali, La Floresta;19458
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Cali, Santa Elena;19781
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Cali, Silo‚;19917
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;C£cuta, Cenabastos;18750
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Florencia (Caquet );13600
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Ibagu‚, Plaza La 21;16217
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Manizales, Centro Galer¡as;16333
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Medell¡n, Central Mayorista de Antioquia;24092
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Monter¡a, Mercado del Sur;21063
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Palmira (Valle del Cauca);19906
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Tulu  (Valle del Cauca);20958
1/02/2023;LACTEOS Y HUEVOS;Queso campesino;Villavicencio, CAV;16500
1/02/2023;LACTEOS Y HUEVOS;Queso Caquet ;Cali, Galer¡a Alameda;22375
1/02/2023;LACTEOS Y HUEVOS;Queso Caquet ;Cali, La Floresta;22250
1/02/2023;LACTEOS Y HUEVOS;Queso Caquet ;Cali, Santa Elena;21906
1/02/2023;LACTEOS Y HUEVOS;Queso Caquet ;Cali, Silo‚;22625
1/02/2023;LACTEOS Y HUEVOS;Queso Caquet ;Palmira (Valle del Cauca);23281
1/02/2023;LACTEOS Y HUEVOS;Queso Caquet ;Popay n, Plaza de mercado del barrio Bol¡var;18917
1/02/2023;LACTEOS Y HUEVOS;Queso Caquet ;Tulu  (Valle del Cauca);18558
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Armenia, Mercar;20800
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Barranquilla, Barranquillita;23917
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Barranquilla, Granabastos;23900
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Bogot , D.C., Corabastos;20896
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Bogot , D.C., Paloquemao;22811
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Bogot , D.C., Plaza Espa¤a;18958
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Bogot , D.C., Plaza Las Flores;21204
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Bucaramanga, Mercados del centro;25000
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Buenaventura (Valle del Cauca);27833
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Cali, Galer¡a Alameda;22375
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Cali, La Floresta;22250
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Cali, Santa Elena;21969
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Cali, Silo‚;22625
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Cartagena, Bazurto;21177
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Cartago (Valle del Cauca);18163
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;C£cuta, Cenabastos;26875
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Manizales, Centro Galer¡as;19900
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Medell¡n, Central Mayorista de Antioquia;24973
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";22725
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Monter¡a, Mercado del Sur;24063
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Santa Marta (Magdalena);19781
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Sincelejo, Nuevo Mercado;20313
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Valledupar, Mercado Nuevo;23104
1/02/2023;LACTEOS Y HUEVOS;Queso coste¤o;Villavicencio, CAV;20688
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Armenia, Mercar;19958
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Bogot , D.C., Corabastos;14708
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Bogot , D.C., Paloquemao;14578
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Bogot , D.C., Plaza Las Flores;14767
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Bucaramanga, Mercados del centro;19875
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);18750
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Cali, Galer¡a Alameda;13917
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Cali, La Floresta;13583
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Cali, Santa Elena;13394
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Cali, Silo‚;13708
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Cartago (Valle del Cauca);15000
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;C£cuta, Cenabastos;18250
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Medell¡n, Central Mayorista de Antioquia;23473
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";16731
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Palmira (Valle del Cauca);14656
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Popay n, Plaza de mercado del barrio Bol¡var;13592
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Tulu  (Valle del Cauca);14725
1/02/2023;LACTEOS Y HUEVOS;Queso cuajada;Villavicencio, CAV;17894
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Armenia, Mercar;20667
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Bogot , D.C., Corabastos;18217
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Bogot , D.C., Paloquemao;17956
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Bogot , D.C., Plaza Espa¤a;18333
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Bogot , D.C., Plaza Las Flores;18662
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Bucaramanga, Mercados del centro;21333
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);19117
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Cali, Galer¡a Alameda;20625
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Cali, La Floresta;19542
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Cali, Santa Elena;19688
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Cali, Silo‚;19875
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;C£cuta, Cenabastos;20188
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Florencia (Caquet );16000
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Ibagu‚, Plaza La 21;21042
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Medell¡n, Central Mayorista de Antioquia;23633
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Palmira (Valle del Cauca);20031
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Popay n, Plaza de mercado del barrio Bol¡var;18500
1/02/2023;LACTEOS Y HUEVOS;Queso doble crema;Tulu  (Valle del Cauca);20792
