Fecha;Grupo;Producto;Fuente;Precio_por_kilogramo
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Cartago (Valle del Cauca);1071
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;El Carmen de Viboral (Antioquia);1376
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;El Santuario (Antioquia);1439
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Ipiales (Nariño), Centro de acopio;748
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Ipiales (Nariño), Ipiales somos todos;753
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;La Ceja (Antioquia);1586
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;La Unión (Antioquia);1386
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Manizales, Centro Galerías;1106
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Marinilla (Antioquia);1347
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Medellín, Central Mayorista de Antioquia;1442
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;"Medellín, Plaza Minorista ""José María Villa""";1380
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Montería, Mercado del Sur;1436
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Palmira (Valle del Cauca);1036
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Pasto, El Potrerillo;793
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Peñol (Antioquia);1400
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Pereira, La 41;980
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Pereira, Mercasa;1028
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Popayán, Plaza de mercado del barrio Bolívar;968
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Rionegro (Antioquia);1453
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;San Vicente (Antioquia);1413
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Santa Bárbara (Antioquia);1506
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Sincelejo, Nuevo Mercado;1458
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Sonsón (Antioquia);1448
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Tuluá (Valle del Cauca);1094
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Túquerres (Nariño);721
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Arauca (Arauca);3174
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Armenia, Mercar;2544
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Barranquilla, Granabastos;3212
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Bogotá, D.C., Corabastos;3850
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Bucaramanga, Centroabastos;3367
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca);1670
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Cali, Cavasa;2037
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Cali, Santa Helena;1676
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Cartagena, Bazurto;1761
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Cartago (Valle del Cauca);3200
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Cúcuta, Cenabastos;2834
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Duitama (Boyacá);2750
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;El Carmen de Viboral (Antioquia);2844
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;El Santuario (Antioquia);3082
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Florencia (Caquetá);2703
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Ibagué, Plaza La 21;2789
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Ipiales (Nariño), Ipiales somos todos;1405
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;La Ceja (Antioquia);3161
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;La Unión (Antioquia);2900
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;La Unión (Nariño);1436
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Manizales, Centro Galerías;3047
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Marinilla (Antioquia);2928
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Medellín, Central Mayorista de Antioquia;3286
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;"Medellín, Plaza Minorista ""José María Villa""";3406
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Montería, Mercado del Sur;3588
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Neiva, Surabastos;3021
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Pamplona (Norte de Santander);2572
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Pereira, La 41;3059
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Pereira, Mercasa;3044
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Rionegro (Antioquia);3318
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;San Gil (Santander);2906
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;San Vicente (Antioquia);3422
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Santa Bárbara (Antioquia);3227
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Santa Marta (Magdalena);3442
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Sincelejo, Nuevo Mercado;3838
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Socorro (Santander);2871
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Sogamoso (Boyacá);2996
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Sonsón (Antioquia);2938
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Tunja, Complejo de Servicios del Sur;2746
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Túquerres (Nariño);1133
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Valledupar, Mercabastos;3683
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Valledupar, Mercado Nuevo;3670
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Villavicencio, CAV;2908
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Yopal (Casanare);3082
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Barranquilla, Barranquillita;3276
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Bogotá, D.C., Corabastos;3026
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Cali, Cavasa;1751
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Chiquinquirá (Boyacá);2198
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Ipiales (Nariño), Centro de acopio;1125
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Palmira (Valle del Cauca);1586
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Pasto, El Potrerillo;1058
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Popayán, Plaza de mercado del barrio Bolívar;1322
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Tuluá (Valle del Cauca);2310
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Tunja, Complejo de Servicios del Sur;1980
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa criolla sucia;Ubaté (Cundinamarca);1550
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa ICA-Huila;Bucaramanga, Centroabastos;1319
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa ICA-Huila;La Unión (Nariño);1069
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa ICA-Huila;Pasto, El Potrerillo;829
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa ICA-Huila;Túquerres (Nariño);844
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa Morasurco;Ipiales (Nariño), Centro de acopio;467
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa Morasurco;La Unión (Nariño);766
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa Morasurco;Pasto, El Potrerillo;575
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa Morasurco;Túquerres (Nariño);576
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;Cartago (Valle del Cauca);1848
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;El Carmen de Viboral (Antioquia);1506
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;El Santuario (Antioquia);1577
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;Marinilla (Antioquia);1526
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;Medellín, Central Mayorista de Antioquia;1608
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;Peñol (Antioquia);1578
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;Pereira, La 41;2135
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;Pereira, Mercasa;2071
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;Rionegro (Antioquia);1736
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;San Vicente (Antioquia);1637
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Arauca (Arauca);978
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Armenia, Mercar;858
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Bogotá, D.C., Corabastos;1099
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Bucaramanga, Centroabastos;988
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Bucaramanga, Mercados del centro;1067
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Cali, Cavasa;812
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Cartago (Valle del Cauca);803
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Chiquinquirá (Boyacá);779
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Cúcuta, Cenabastos;984
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Florencia (Caquetá);910
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Ipiales (Nariño), Centro de acopio;680
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;La Unión (Nariño);769
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Manizales, Centro Galerías;945
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Medellín, Central Mayorista de Antioquia;1171
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Pamplona (Norte de Santander);964
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Pasto, El Potrerillo;758
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Pereira, La 41;754
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Pereira, Mercasa;718
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Popayán, Plaza de mercado del barrio Bolívar;1273
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;San Gil (Santander);933
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Sincelejo, Nuevo Mercado;988
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Socorro (Santander);927
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Sogamoso (Boyacá);866
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Tunja, Complejo de Servicios del Sur;766
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Túquerres (Nariño);790
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Ubaté (Cundinamarca);800
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa parda pastusa;Yopal (Casanare);1042
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa Puracé;La Unión (Antioquia);1144
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa roja peruana;Ipiales (Nariño), Centro de acopio;608
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa roja peruana;Ipiales (Nariño), Ipiales somos todos;552
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa rubí;Bogotá, D.C., Corabastos;797
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa rubí;Pereira, La 41;933
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa rubí;Pereira, Mercasa;903
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa rubí;Santa Marta (Magdalena);1012
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa rubí;Sogamoso (Boyacá);687
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa rubí;Tunja, Complejo de Servicios del Sur;713
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 negra;Bogotá, D.C., Corabastos;1003
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 negra;Bucaramanga, Centroabastos;974
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 negra;Cartago (Valle del Cauca);890
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 negra;Manizales, Centro Galerías;1106
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 negra;Neiva, Surabastos;1072
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 roja;Barranquilla, Barranquillita;1363
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 roja;Bogotá, D.C., Corabastos;793
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 roja;Pereira, Mercasa;1039
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 roja;Santa Marta (Magdalena);1100
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa R-12 roja;Tunja, Complejo de Servicios del Sur;932
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa sabanera;Bogotá, D.C., Corabastos;1726
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa sabanera;Ubaté (Cundinamarca);875
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa San Félix;Manizales, Centro Galerías;1081
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Bogotá, D.C., Corabastos;996
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Cúcuta, Cenabastos;965
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Duitama (Boyacá);860
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Florencia (Caquetá);910
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Ipiales (Nariño), Centro de acopio;693
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Ipiales (Nariño), Ipiales somos todos;658
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Neiva, Surabastos;930
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Pamplona (Norte de Santander);940
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Sogamoso (Boyacá);847
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Tunja, Complejo de Servicios del Sur;768
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa superior;Villavicencio, CAV;967
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Armenia, Mercar;836
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Bogotá, D.C., Corabastos;884
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Bucaramanga, Centroabastos;874
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Bucaramanga, Mercados del centro;900
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca);897
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Cali, Cavasa;755
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Cali, Santa Helena;894
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Chiquinquirá (Boyacá);625
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Cúcuta, Cenabastos;867
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Florencia (Caquetá);910
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Ibagué, Plaza La 21;898
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Ipiales (Nariño), Centro de acopio;598
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Ipiales (Nariño), Ipiales somos todos;571
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;La Unión (Nariño);839
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Palmira (Valle del Cauca);887
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Pamplona (Norte de Santander);846
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Pasto, El Potrerillo;665
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Popayán, Plaza de mercado del barrio Bolívar;1061
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;San Gil (Santander);833
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Socorro (Santander);827
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Sogamoso (Boyacá);660
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Tuluá (Valle del Cauca);862
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Túquerres (Nariño);598
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Ubaté (Cundinamarca);625
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa tocarreña;Sogamoso (Boyacá);1027
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Barranquilla, Barranquillita;872
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Barranquilla, Granabastos;868
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Bogotá, D.C., Corabastos;801
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Bucaramanga, Centroabastos;856
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Bucaramanga, Mercados del centro;900
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca);825
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Cali, Cavasa;682
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Cali, Santa Helena;743
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Cartagena, Bazurto;718
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Cartago (Valle del Cauca);903
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Cúcuta, Cenabastos;922
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Florencia (Caquetá);813
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Ipiales (Nariño), Centro de acopio;525
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Ipiales (Nariño), Ipiales somos todos;531
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;La Unión (Nariño);763
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Manizales, Centro Galerías;823
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Neiva, Surabastos;805
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Pamplona (Norte de Santander);873
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Pasto, El Potrerillo;586
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Pereira, La 41;793
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Pereira, Mercasa;731
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Popayán, Plaza de mercado del barrio Bolívar;803
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Santa Marta (Magdalena);908
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Tunja, Complejo de Servicios del Sur;622
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Túquerres (Nariño);525
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Ubaté (Cundinamarca);625
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Valledupar, Mercabastos;817
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Papa única;Valledupar, Mercado Nuevo;820
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano comino;Medellín, Central Mayorista de Antioquia;968
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano comino;Rionegro (Antioquia);1074
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón maduro;Manizales, Centro Galerías;913
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón maduro;Pereira, La 41;863
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón maduro;Pereira, Mercasa;792
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón verde;Armenia, Retiro;608
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón verde;Cartago (Valle del Cauca);859
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón verde;Manizales, Centro Galerías;913
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón verde;Pereira, La 41;863
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico hartón verde;Pereira, Mercasa;792
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico verde;Medellín, Central Mayorista de Antioquia;792
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico verde;Santa Bárbara (Antioquia);391
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano dominico verde;Sonsón (Antioquia);1050
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Armenia, Mercar;875
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Armenia, Retiro;600
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Bogotá, D.C., Corabastos;1126
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Bucaramanga, Centroabastos;1500
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Cartago (Valle del Cauca);781
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;La Ceja (Antioquia);565
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Medellín, Central Mayorista de Antioquia;516
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;"Medellín, Plaza Minorista ""José María Villa""";498
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Neiva, Surabastos;1000
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Peñol (Antioquia);470
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Rionegro (Antioquia);868
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Santa Bárbara (Antioquia);266
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Sonsón (Antioquia);350
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano guineo;Villavicencio, CAV;1611
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Armenia, Mercar;756
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Bogotá, D.C., Corabastos;1833
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Cúcuta, Cenabastos;1717
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Ibagué, Plaza La 21;1075
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Medellín, Central Mayorista de Antioquia;1047
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Neiva, Surabastos;1031
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Pereira, La 41;863
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Pereira, Mercasa;792
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón maduro;Tunja, Complejo de Servicios del Sur;1678
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Arauca (Arauca);2043
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Armenia, Mercar;856
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Armenia, Retiro;742
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Barranquilla, Barranquillita;1631
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Bogotá, D.C., Corabastos;1832
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Bucaramanga, Centroabastos;1900
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Bucaramanga, Mercados del centro;1847
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Cali, Cavasa;978
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Cali, Santa Helena;958
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Cartagena, Bazurto;1613
1/02/2019;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Chiquinquirá (Boyacá);1493
