Fecha;Grupo;Producto;Fuente;Precio
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar;1790
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita;5638
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos;5000
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos;3000
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Cali, Cavasa;1755
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Helena;2781
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Cartagena, Bazurto;5500
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca);1835
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquirá (Boyacá);1878
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Cúcuta, Cenabastos;2681
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyacá);1317
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nariño), Ipiales somos todos;1882
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galerías;2337
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia);1375
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Medellín, Central Mayorista de Antioquia;1995
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos;1993
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca);2403
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander);2100
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo;1673
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41;1849
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa;1930
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Popayán, Plaza de mercado del barrio Bolívar;1427
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Sogamoso (Boyacá);1878
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur;1446
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Túquerres (Nariño);1360
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Ubaté (Cundinamarca);1200
1/03/2018;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV;1695
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar;2680
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita;6065
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos;5000
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Bogotá, D.C., Corabastos;807
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos;3000
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Cartagena, Bazurto;5500
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquirá (Boyacá);1813
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá);2083
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Ibagué, Plaza La 21;1705
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nariño), Ipiales somos todos;1066
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galerías;3250
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Medellín, Central Mayorista de Antioquia;936
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;"Medellín, Plaza Minorista ""José María Villa""";1159
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos;2060
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander);2000
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo;1824
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Sogamoso (Boyacá);2824
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur;1263
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Ubaté (Cundinamarca);1412
1/03/2018;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV;1494
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Cúcuta, Cenabastos;3050
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Pamplona (Norte de Santander);2540
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Bogotá, D.C., Corabastos;3144
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Cavasa;2562
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Santa Helena;2589
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Chiquinquirá (Boyacá);2415
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Duitama (Boyacá);2867
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Carmen de Viboral (Antioquia);2088
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Santuario (Antioquia);2248
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Ceja (Antioquia);2642
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Unión (Nariño);2300
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Marinilla (Antioquia);2257
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Medellín, Central Mayorista de Antioquia;2350
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;"Medellín, Plaza Minorista ""José María Villa""";2698
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Pasto, El Potrerillo;2234
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Peñol (Antioquia);2255
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Popayán, Plaza de mercado del barrio Bolívar;2188
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Rionegro (Antioquia);2611
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;San Vicente (Antioquia);2081
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sogamoso (Boyacá);2947
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sonsón (Antioquia);2120
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tuluá (Valle del Cauca);2644
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tunja, Complejo de Servicios del Sur;2798
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Villavicencio, CAV;3015
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Yopal (Casanare);3260
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Arauca (Arauca);3148
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Armenia, Mercar;3215
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Barranquillita;5498
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Granabastos;4328
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Bucaramanga, Centroabastos;2680
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca);3400
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cartago (Valle del Cauca);3592
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Chiquinquirá (Boyacá);1994
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cúcuta, Cenabastos;2223
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ibagué, Plaza La 21;2292
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ipiales (Nariño), Ipiales somos todos;1659
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;La Unión (Nariño);2280
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Manizales, Centro Galerías;3436
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Montería, Mercado del Sur;3117
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Neiva, Surabastos;2387
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pamplona (Norte de Santander);1740
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, La 41;2773
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, Mercasa;2711
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;San Gil (Santander);3049
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Sincelejo, Nuevo Mercado;3125
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Socorro (Santander);2951
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Tunja, Complejo de Servicios del Sur;2110
1/03/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ubaté (Cundinamarca);2180
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Bogotá, D.C., Corabastos;1527
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquirá (Boyacá);1169
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Cúcuta, Cenabastos;1006
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyacá);892
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nariño), Ipiales somos todos;669
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;La Unión (Nariño);434
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);881
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Sogamoso (Boyacá);921
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur;1045
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Túquerres (Nariño);655
1/03/2018;VERDURAS Y HORTALIZAS;Haba verde;Ubaté (Cundinamarca);1088
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);2474
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar;1966
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;2115
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos;2005
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Bogotá, D.C., Corabastos;1739
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos;1540
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);2140
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa;1804
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Helena;1993
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto;2193
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca);1970
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquirá (Boyacá);1531
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Cúcuta, Cenabastos;1848
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Duitama (Boyacá);1971
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia);1482
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquetá);1896
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Ibagué, Plaza La 21;1569
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Ipiales (Nariño), Ipiales somos todos;3021
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;La Ceja (Antioquia);1867
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Manizales, Centro Galerías;1542
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia);1429
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Medellín, Central Mayorista de Antioquia;1564
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;"Medellín, Plaza Minorista ""José María Villa""";1973
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Montería, Mercado del Sur;2386
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Neiva, Surabastos;1436
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Palmira (Valle del Cauca);1985
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Pamplona (Norte de Santander);1740
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Pasto, El Potrerillo;2574
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Pereira, La 41;1674
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Pereira, Mercasa;1696
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Popayán, Plaza de mercado del barrio Bolívar;1805
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Rionegro (Antioquia);1653
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;San Gil (Santander);1413
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Santa Marta (Magdalena);2201
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Sincelejo, Nuevo Mercado;2100
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Socorro (Santander);1392
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Sogamoso (Boyacá);2099
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Tuluá (Valle del Cauca);1798
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Tunja, Complejo de Servicios del Sur;1851
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Ubaté (Cundinamarca);1864
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Valledupar, Mercabastos;2034
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Villavicencio, CAV;1542
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela;Yopal (Casanare);2050
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela larga;Barranquilla, Barranquillita;3425
1/03/2018;VERDURAS Y HORTALIZAS;Habichuela larga;Montería, Mercado del Sur;3067
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Armenia, Mercar;1228
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Barranquilla, Barranquillita;1688
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Barranquilla, Granabastos;1714
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bogotá, D.C., Corabastos;1143
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bucaramanga, Centroabastos;1225
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca);1617
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Cavasa;931
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Santa Helena;1071
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartagena, Bazurto;1615
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartago (Valle del Cauca);1462
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Chiquinquirá (Boyacá);1625
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cúcuta, Cenabastos;1028
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Duitama (Boyacá);1083
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ibagué, Plaza La 21;1388
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ipiales (Nariño), Ipiales somos todos;891
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Manizales, Centro Galerías;1992
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Marinilla (Antioquia);648
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Medellín, Central Mayorista de Antioquia;684
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;"Medellín, Plaza Minorista ""José María Villa""";623
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Montería, Mercado del Sur;1078
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Neiva, Surabastos;1455
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Palmira (Valle del Cauca);971
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pamplona (Norte de Santander);1100
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pasto, El Potrerillo;1039
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pereira, La 41;1517
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pereira, Mercasa;1502
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Popayán, Plaza de mercado del barrio Bolívar;935
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Rionegro (Antioquia);964
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;San Gil (Santander);1684
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Santa Marta (Magdalena);1692
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sincelejo, Nuevo Mercado;1006
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sogamoso (Boyacá);1457
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sonsón (Antioquia);935
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tuluá (Valle del Cauca);1103
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tunja, Complejo de Servicios del Sur;1198
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ubaté (Cundinamarca);1080
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Valledupar, Mercabastos;1616
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Villavicencio, CAV;1437
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga Batavia;Yopal (Casanare);2220
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Arauca (Arauca);2213
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bogotá, D.C., Corabastos;1722
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bucaramanga, Centroabastos;2588
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Cali, Cavasa;2677
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Cúcuta, Cenabastos;3000
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Medellín, Central Mayorista de Antioquia;907
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Neiva, Surabastos;1173
1/03/2018;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Villavicencio, CAV;5061
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Arauca (Arauca);1791
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Armenia, Mercar;1152
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Barranquillita;1143
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Granabastos;1071
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Bogotá, D.C., Corabastos;2075
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Bucaramanga, Centroabastos;907
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca);1025
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Cali, Cavasa;746
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Cali, Santa Helena;869
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Cartagena, Bazurto;1209
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Cartago (Valle del Cauca);1363
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Cúcuta, Cenabastos;1055
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Duitama (Boyacá);1378
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Florencia (Caquetá);1120
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Ibagué, Plaza La 21;1196
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Ipiales (Nariño), Ipiales somos todos;1778
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;La Ceja (Antioquia);1152
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Manizales, Centro Galerías;992
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Marinilla (Antioquia);965
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Medellín, Central Mayorista de Antioquia;1273
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;"Medellín, Plaza Minorista ""José María Villa""";1135
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Montería, Mercado del Sur;1058
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Neiva, Surabastos;1349
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Palmira (Valle del Cauca);893
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Pamplona (Norte de Santander);1280
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Pasto, El Potrerillo;1482
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Pereira, La 41;1338
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Pereira, Mercasa;1070
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Popayán, Plaza de mercado del barrio Bolívar;788
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Rionegro (Antioquia);986
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;San Gil (Santander);973
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Santa Marta (Magdalena);1209
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Sincelejo, Nuevo Mercado;1031
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Socorro (Santander);937
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Sogamoso (Boyacá);1103
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Sonsón (Antioquia);935
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Tuluá (Valle del Cauca);1143
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Tunja, Complejo de Servicios del Sur;1118
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Valledupar, Mercabastos;1034
1/03/2018;VERDURAS Y HORTALIZAS;Pepino cohombro;Villavicencio, CAV;1386
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Bogotá, D.C., Corabastos;1637
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Chiquinquirá (Boyacá);1483
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Duitama (Boyacá);1424
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Ibagué, Plaza La 21;1476
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Medellín, Central Mayorista de Antioquia;2231
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Neiva, Surabastos;1477
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;San Gil (Santander);1527
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Sogamoso (Boyacá);1269
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Tunja, Complejo de Servicios del Sur;1283
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Ubaté (Cundinamarca);1067
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Villavicencio, CAV;1875
1/03/2018;VERDURAS Y HORTALIZAS;Pepino de rellenar;Yopal (Casanare);2500
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Arauca (Arauca);6000
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Armenia, Mercar;5000
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Barranquilla, Barranquillita;7314
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Bogotá, D.C., Corabastos;2179
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Bucaramanga, Centroabastos;5278
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Chiquinquirá (Boyacá);2313
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Duitama (Boyacá);1688
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Ibagué, Plaza La 21;4988
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Ipiales (Nariño), Ipiales somos todos;3590
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Manizales, Centro Galerías;4000
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Medellín, Central Mayorista de Antioquia;2360
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Neiva, Surabastos;5201
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Pamplona (Norte de Santander);3000
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Pasto, El Potrerillo;5208
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;San Gil (Santander);4067
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Sogamoso (Boyacá);2069
1/03/2018;VERDURAS Y HORTALIZAS;Perejil;Tunja, Complejo de Servicios del Sur;2508
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Arauca (Arauca);3256
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Armenia, Mercar;2758
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Barranquilla, Barranquillita;1974
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Barranquilla, Granabastos;2219
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Bogotá, D.C., Corabastos;3592
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Bucaramanga, Centroabastos;3776
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca);2113
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Cali, Cavasa;2635
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Cali, Santa Helena;2726
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Cartagena, Bazurto;2556
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Cartago (Valle del Cauca);2779
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Chiquinquirá (Boyacá);1737
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Cúcuta, Cenabastos;3334
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Duitama (Boyacá);2738
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Florencia (Caquetá);1807
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Ibagué, Plaza La 21;2632
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;Ipiales (Nariño), Ipiales somos todos;2514
1/03/2018;VERDURAS Y HORTALIZAS;Pimentón;La Ceja (Antioquia);2642
