Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/10/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Sons¢n (Antioquia);925
1/10/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Tibasosa (Boyac ), Coomproriente;1584
1/10/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Tunja, Complejo de Servicios del Sur;1397
1/10/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Valledupar, Mercabastos;1483
1/10/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Villavicencio, CAV;1965
1/10/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Yopal (Casanare);2297
1/10/2022;VERDURAS Y HORTALIZAS;Cidra;Bogot , D.C., Corabastos;1905
1/10/2022;VERDURAS Y HORTALIZAS;Cidra;Medell¡n, Central Mayorista de Antioquia;2002
1/10/2022;VERDURAS Y HORTALIZAS;Cidra;San Vicente (Antioquia);900
1/10/2022;VERDURAS Y HORTALIZAS;Cidra;Villavicencio, CAV;1479
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Arauca (Arauca);6563
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Armenia, Mercar;2533
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Barranquilla, Barranquillita;10715
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Bogot , D.C., Corabastos;1980
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Bucaramanga, Centroabastos;7838
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);3917
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Cali, Cavasa;2382
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Cali, Santa Elena;2174
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Cartagena, Bazurto;4090
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Cartago (Valle del Cauca);4172
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquir  (Boyac );4287
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;C£cuta, Cenabastos;6971
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Duitama (Boyac ), Mercaplaza;3361
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Florencia (Caquet );6625
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Ibagu‚, Plaza La 21;3238
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Ipiales (Nari¤o), Ipiales somos todos;1787
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Manizales, Centro Galer¡as;7111
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Marinilla (Antioquia);5385
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Medell¡n, Central Mayorista de Antioquia;7235
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";7251
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Monter¡a, Mercado del Sur;5771
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Neiva, Surabastos;8108
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Palmira (Valle del Cauca);2250
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Pamplona (Norte de Santander);5542
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Pasto, El Potrerillo;4696
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Pereira, La 41;2906
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Pereira, Mercasa;2854
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Popay n, Plaza de mercado del barrio Bol¡var;3000
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Rionegro (Antioquia);7080
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;San Gil (Santander);8000
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado;4519
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Socorro (Santander);8500
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Tibasosa (Boyac ), Coomproriente;3653
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Tulu  (Valle del Cauca);6000
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Tunja, Complejo de Servicios del Sur;2000
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercabastos;4340
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercado Nuevo;4346
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Villavicencio, CAV;2950
1/10/2022;VERDURAS Y HORTALIZAS;Cilantro;Yopal (Casanare);6250
1/10/2022;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita;6508
1/10/2022;VERDURAS Y HORTALIZAS;Coles;Bogot , D.C., Corabastos;2567
1/10/2022;VERDURAS Y HORTALIZAS;Coles;Medell¡n, Central Mayorista de Antioquia;2068
1/10/2022;VERDURAS Y HORTALIZAS;Coles;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1764
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar;2135
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita;8195
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos;7952
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Bogot , D.C., Corabastos;1853
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos;4338
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Elena;2870
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca);2777
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquir  (Boyac );2219
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;C£cuta, Cenabastos;4863
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyac ), Mercaplaza;2733
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nari¤o), Ipiales somos todos;1534
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galer¡as;3250
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia);1556
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Medell¡n, Central Mayorista de Antioquia;2932
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2755
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos;2313
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca);2896
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander);3375
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo;2279
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41;2908
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa;3047
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Tibasosa (Boyac ), Coomproriente;3260
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur;2894
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;T£querres (Nari¤o);1758
1/10/2022;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV;2485
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar;2468
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita;8213
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos;5969
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Bogot , D.C., Corabastos;1980
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos;6207
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquir  (Boyac );2444
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;C£cuta, Cenabastos;6186
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyac ), Mercaplaza;2823
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Ibagu‚, Plaza La 21;2898
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nari¤o), Ipiales somos todos;2159
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galer¡as;4630
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Medell¡n, Central Mayorista de Antioquia;3057
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3460
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos;3066
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander);3000
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo;4913
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Pereira, Mercasa;3417
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Tibasosa (Boyac ), Coomproriente;3590
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur;2303
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV;2415
1/10/2022;VERDURAS Y HORTALIZAS;Espinaca;Yopal (Casanare);5781
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde bolo;C£cuta, Cenabastos;5225
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde bolo;Pamplona (Norte de Santander);3619
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Bogot , D.C., Corabastos;4193
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Cali, Cavasa;4600
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Cali, Santa Elena;4630
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Chiquinquir  (Boyac );3422
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Duitama (Boyac ), Mercaplaza;4000
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;El Santuario (Antioquia);4127
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;La Ceja (Antioquia);4558
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;La Uni¢n (Nari¤o);4565
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Marinilla (Antioquia);4087
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Medell¡n, Central Mayorista de Antioquia;4235
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";4503
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Pasto, El Potrerillo;4331
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Pe¤ol (Antioquia);4129
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Popay n, Plaza de mercado del barrio Bol¡var;4591
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Rionegro (Antioquia);4530
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;San Vicente (Antioquia);4406
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Sons¢n (Antioquia);3665
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tibasosa (Boyac ), Coomproriente;3989
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tulu  (Valle del Cauca);4619
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tunja, Complejo de Servicios del Sur;3710
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Villavicencio, CAV;4035
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Yopal (Casanare);4544
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Arauca (Arauca);5466
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Armenia, Mercar;4900
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Barranquilla, Barranquillita;8610
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Barranquilla, Granabastos;8011
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Bucaramanga, Centroabastos;3768
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Cartago (Valle del Cauca);4775
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;C£cuta, Cenabastos;3641
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Ibagu‚, Plaza La 21;3941
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;La Uni¢n (Nari¤o);4565
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Manizales, Centro Galer¡as;4656
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Monter¡a, Mercado del Sur;5423
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Neiva, Surabastos;4429
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pamplona (Norte de Santander);2185
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pereira, La 41;4786
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pereira, Mercasa;4633
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;San Gil (Santander);4668
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Sincelejo, Nuevo Mercado;5365
1/10/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Socorro (Santander);5000
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;Bogot , D.C., Corabastos;1530
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquir  (Boyac );1378
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyac ), Mercaplaza;1167
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nari¤o), Ipiales somos todos;655
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;La Uni¢n (Nari¤o);1267
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);1121
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;Tibasosa (Boyac ), Coomproriente;926
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur;919
1/10/2022;VERDURAS Y HORTALIZAS;Haba verde;T£querres (Nari¤o);939
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);3576
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar;3227
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;4053
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos;3359
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Bogot , D.C., Corabastos;2866
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos;3989
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);3497
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa;2714
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Elena;2500
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto;4415
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca);2953
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquir  (Boyac );2844
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;C£cuta, Cenabastos;3250
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Duitama (Boyac ), Mercaplaza;4021
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia);2869
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquet );3160
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Ibagu‚, Plaza La 21;2874
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;La Ceja (Antioquia);3083
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Manizales, Centro Galer¡as;2918
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia);2731
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Medell¡n, Central Mayorista de Antioquia;3065
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3435
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Monter¡a, Mercado del Sur;3892
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Neiva, Surabastos;3046
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Palmira (Valle del Cauca);2878
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Pamplona (Norte de Santander);3764
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Pasto, El Potrerillo;2887
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Pereira, La 41;3213
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Pereira, Mercasa;3071
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Popay n, Plaza de mercado del barrio Bol¡var;3620
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Rionegro (Antioquia);3113
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;San Gil (Santander);2607
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Santa Marta (Magdalena);4339
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Sincelejo, Nuevo Mercado;3632
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Socorro (Santander);2396
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Tibasosa (Boyac ), Coomproriente;3457
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Tulu  (Valle del Cauca);2927
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Tunja, Complejo de Servicios del Sur;2900
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Valledupar, Mercabastos;3438
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Villavicencio, CAV;2824
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela;Yopal (Casanare);3882
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela larga;Barranquilla, Barranquillita;4659
1/10/2022;VERDURAS Y HORTALIZAS;Habichuela larga;Monter¡a, Mercado del Sur;2462
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Arauca (Arauca);5208
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Armenia, Mercar;1689
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Barranquilla, Barranquillita;2098
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Barranquilla, Granabastos;2057
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bogot , D.C., Corabastos;1355
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Bucaramanga, Centroabastos;2050
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca);1721
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Cavasa;856
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cali, Santa Elena;806
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartagena, Bazurto;1985
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Cartago (Valle del Cauca);1689
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Chiquinquir  (Boyac );1052
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;C£cuta, Cenabastos;1670
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Duitama (Boyac ), Mercaplaza;2308
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Florencia (Caquet );1495
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ibagu‚, Plaza La 21;1649
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Ipiales (Nari¤o), Ipiales somos todos;681
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Manizales, Centro Galer¡as;1717
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Marinilla (Antioquia);860
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Medell¡n, Central Mayorista de Antioquia;1013
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";933
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Monter¡a, Mercado del Sur;1323
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Neiva, Surabastos;1288
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Palmira (Valle del Cauca);932
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pamplona (Norte de Santander);1375
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pasto, El Potrerillo;941
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pereira, La 41;1736
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Pereira, Mercasa;1575
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Popay n, Plaza de mercado del barrio Bol¡var;1212
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Rionegro (Antioquia);1205
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;San Gil (Santander);2517
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Santa Marta (Magdalena);2506
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sincelejo, Nuevo Mercado;1535
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Sons¢n (Antioquia);1165
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tibasosa (Boyac ), Coomproriente;1598
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tulu  (Valle del Cauca);1271
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Tunja, Complejo de Servicios del Sur;1206
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Valledupar, Mercabastos;2399
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Villavicencio, CAV;2004
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga Batavia;Yopal (Casanare);3488
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Arauca (Arauca);5050
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bogot , D.C., Corabastos;2881
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bucaramanga, Centroabastos;4179
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Cali, Cavasa;3185
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;C£cuta, Cenabastos;3549
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Medell¡n, Central Mayorista de Antioquia;1480
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2093
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Neiva, Surabastos;3401
1/10/2022;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Villavicencio, CAV;7385
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Arauca (Arauca);1949
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Armenia, Mercar;1317
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Barranquillita;1219
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Barranquilla, Granabastos;1214
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Bogot , D.C., Corabastos;1972
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Bucaramanga, Centroabastos;1322
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca);1921
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Cali, Cavasa;1216
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Cali, Santa Elena;1273
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Cartagena, Bazurto;1528
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Cartago (Valle del Cauca);1579
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;C£cuta, Cenabastos;894
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Duitama (Boyac ), Mercaplaza;1707
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Florencia (Caquet );1647
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Ibagu‚, Plaza La 21;1481
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;La Ceja (Antioquia);1504
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Manizales, Centro Galer¡as;994
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Medell¡n, Central Mayorista de Antioquia;1190
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1144
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Monter¡a, Mercado del Sur;1072
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Neiva, Surabastos;1584
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Palmira (Valle del Cauca);1269
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Pamplona (Norte de Santander);1283
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Pasto, El Potrerillo;1391
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Pereira, La 41;1446
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Pereira, Mercasa;1255
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Popay n, Plaza de mercado del barrio Bol¡var;1156
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Rionegro (Antioquia);956
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;San Gil (Santander);1067
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Santa Marta (Magdalena);1474
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Sincelejo, Nuevo Mercado;1006
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Socorro (Santander);1033
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Sons¢n (Antioquia);1000
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Tibasosa (Boyac ), Coomproriente;1304
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Tulu  (Valle del Cauca);1433
1/10/2022;VERDURAS Y HORTALIZAS;Pepino cohombro;Tunja, Complejo de Servicios del Sur;1193
