Fecha;Grupo;Producto;Mercado;Precio_promedio_por_kilogramo
1/01/2021;LACTEOS Y HUEVOS;Huevo blanco B;Medellín, Central Mayorista de Antioquia;285
1/01/2021;LACTEOS Y HUEVOS;Huevo blanco B;"Medellín, Plaza Minorista ""José María Villa""";269
1/01/2021;LACTEOS Y HUEVOS;Huevo blanco B;Pereira, La 41;260
1/01/2021;LACTEOS Y HUEVOS;Huevo blanco extra;Manizales, Centro Galerías;353
1/01/2021;LACTEOS Y HUEVOS;Huevo blanco extra;Medellín, Central Mayorista de Antioquia;393
1/01/2021;LACTEOS Y HUEVOS;Huevo blanco extra;"Medellín, Plaza Minorista ""José María Villa""";382
1/01/2021;LACTEOS Y HUEVOS;Huevo blanco extra;Pereira, La 41;382
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Armenia, Mercar;313
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Bogotá, D.C., Corabastos;307
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Bogotá, D.C., Paloquemao;298
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Bogotá, D.C., Plaza Las Flores;326
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Bucaramanga, Centroabastos;289
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Cali, Santa Elena;323
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Cali, Siloé;322
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Cartagena, Bazurto;283
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Cartago (Valle del Cauca);311
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Cúcuta, Cenabastos;266
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Cúcuta, La Nueva Sexta;272
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Ibagué, Plaza La 21;320
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Medellín, Central Mayorista de Antioquia;300
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;"Medellín, Plaza Minorista ""José María Villa""";290
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Montería, Mercado del Sur;291
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Neiva, Surabastos;296
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Pamplona (Norte de Santander);294
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Pasto, El Potrerillo;248
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Popayán, Plaza de mercado del barrio Bolívar;284
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Sincelejo, Nuevo Mercado;266
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Tuluá (Valle del Cauca);294
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Valledupar, Mercado Nuevo;286
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo A;Villavicencio, CAV;274
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Armenia, Mercar;327
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Bogotá, D.C., Corabastos;321
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Bogotá, D.C., Paloquemao;324
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Bogotá, D.C., Plaza Las Flores;342
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Galería Alameda;349
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, La Floresta;342
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Santa Elena;358
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Cali, Siloé;353
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Cartago (Valle del Cauca);337
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Cúcuta, Cenabastos;278
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Ibagué, Plaza La 21;334
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Medellín, Central Mayorista de Antioquia;343
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;"Medellín, Plaza Minorista ""José María Villa""";318
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Montería, Mercado del Sur;316
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Neiva, Surabastos;326
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Palmira (Valle del Cauca);347
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Pamplona (Norte de Santander);306
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Pasto, El Potrerillo;275
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Popayán, Plaza de mercado del barrio Bolívar;326
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Tuluá (Valle del Cauca);318
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Valledupar, Mercado Nuevo;294
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo AA;Villavicencio, CAV;299
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Armenia, Mercar;275
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Bogotá, D.C., Corabastos;277
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Bogotá, D.C., Paloquemao;282
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Bogotá, D.C., Plaza Las Flores;294
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Bucaramanga, Centroabastos;272
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Cúcuta, Cenabastos;245
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Cúcuta, La Nueva Sexta;257
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Ibagué, Plaza La 21;301
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Medellín, Central Mayorista de Antioquia;285
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;"Medellín, Plaza Minorista ""José María Villa""";269
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Montería, Mercado del Sur;276
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Neiva, Surabastos;289
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo B;Villavicencio, CAV;259
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Armenia, Mercar;357
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Bogotá, D.C., Corabastos;369
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Bogotá, D.C., Paloquemao;391
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Bogotá, D.C., Plaza Las Flores;396
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, Galería Alameda;390
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, La Floresta;372
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Cali, Siloé;385
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Cúcuta, Cenabastos;307
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Cúcuta, La Nueva Sexta;304
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Ibagué, Plaza La 21;375
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Medellín, Central Mayorista de Antioquia;393
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;"Medellín, Plaza Minorista ""José María Villa""";382
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Neiva, Surabastos;355
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Palmira (Valle del Cauca);386
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Pasto, El Potrerillo;324
1/01/2021;LACTEOS Y HUEVOS;Huevo rojo extra;Villavicencio, CAV;334
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Armenia, Mercar;24870
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Barranquilla, Barranquillita;27248
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Barranquilla, Granabastos;26997
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Bogotá, D.C., Corabastos;30246
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Bucaramanga, Centroabastos;30198
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Bucaramanga, Mercados del centro;30139
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);26227
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Cali, La Floresta;26503
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Cali, Santa Elena;25536
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Cali, Siloé;26587
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Cartagena, Bazurto;29167
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Cartago (Valle del Cauca);23856
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Cúcuta, Cenabastos;16201
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Cúcuta, La Nueva Sexta;16413
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Ibagué, Plaza La 21;22605
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Medellín, Central Mayorista de Antioquia;17417
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;"Medellín, Plaza Minorista ""José María Villa""";17604
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Palmira (Valle del Cauca);25895
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Pamplona (Norte de Santander);16227
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Pasto, El Potrerillo;22444
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Pereira, Mercasa;29979
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Popayán, Plaza de mercado del barrio Bolívar;24472
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Tuluá (Valle del Cauca);24221
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Valledupar, Mercado Nuevo;26563
1/01/2021;LACTEOS Y HUEVOS;Leche en polvo;Villavicencio, CAV;31589
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Armenia, Mercar;10833
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Bogotá, D.C., Corabastos;9452
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Bogotá, D.C., Paloquemao;9473
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Bogotá, D.C., Plaza España;9367
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Bogotá, D.C., Plaza Las Flores;11613
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Bucaramanga, Mercados del centro;10708
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Cali, Galería Alameda;11667
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Cali, La Floresta;11542
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Cali, Santa Elena;11625
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Cali, Siloé;11417
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Cúcuta, Cenabastos;12375
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Florencia (Caquetá);11360
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Ibagué, Plaza La 21;9767
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Manizales, Centro Galerías;9075
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Medellín, Central Mayorista de Antioquia;12200
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Montería, Mercado del Sur;12000
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Palmira (Valle del Cauca);12563
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Tuluá (Valle del Cauca);11750
1/01/2021;LACTEOS Y HUEVOS;Queso campesino;Villavicencio, CAV;10150
1/01/2021;LACTEOS Y HUEVOS;Queso Caquetá;Cali, Galería Alameda;13208
1/01/2021;LACTEOS Y HUEVOS;Queso Caquetá;Cali, La Floresta;13208
1/01/2021;LACTEOS Y HUEVOS;Queso Caquetá;Cali, Santa Elena;13181
1/01/2021;LACTEOS Y HUEVOS;Queso Caquetá;Cali, Siloé;13542
1/01/2021;LACTEOS Y HUEVOS;Queso Caquetá;Palmira (Valle del Cauca);14756
1/01/2021;LACTEOS Y HUEVOS;Queso Caquetá;Popayán, Plaza de mercado del barrio Bolívar;12033
1/01/2021;LACTEOS Y HUEVOS;Queso Caquetá;Tuluá (Valle del Cauca);12767
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Armenia, Mercar;13627
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Barranquilla, Barranquillita;13019
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Barranquilla, Granabastos;13117
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Bogotá, D.C., Corabastos;13525
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Bogotá, D.C., Paloquemao;13769
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Bogotá, D.C., Plaza España;13850
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Bogotá, D.C., Plaza Las Flores;12800
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Bucaramanga, Mercados del centro;12750
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca);18625
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Cali, Galería Alameda;13208
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Cali, La Floresta;13208
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Cali, Santa Elena;13181
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Cali, Siloé;13542
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Cartagena, Bazurto;12958
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Cartago (Valle del Cauca);13188
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Cúcuta, Cenabastos;13563
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Manizales, Centro Galerías;11050
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Medellín, Central Mayorista de Antioquia;16000
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;"Medellín, Plaza Minorista ""José María Villa""";13781
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Montería, Mercado del Sur;13125
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Palmira (Valle del Cauca);14756
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Santa Marta (Magdalena);13858
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Sincelejo, Nuevo Mercado;12338
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Valledupar, Mercado Nuevo;14792
1/01/2021;LACTEOS Y HUEVOS;Queso costeño;Villavicencio, CAV;12088
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Armenia, Mercar;10500
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Bogotá, D.C., Corabastos;9481
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Bogotá, D.C., Paloquemao;9585
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Bogotá, D.C., Plaza Las Flores;9050
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Bucaramanga, Mercados del centro;11000
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);11342
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Cali, Galería Alameda;8267
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Cali, La Floresta;8225
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Cali, Santa Elena;8231
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Cali, Siloé;8350
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Cartago (Valle del Cauca);8700
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Cúcuta, Cenabastos;10896
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Medellín, Central Mayorista de Antioquia;12333
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;"Medellín, Plaza Minorista ""José María Villa""";9263
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Palmira (Valle del Cauca);9531
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Popayán, Plaza de mercado del barrio Bolívar;8533
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Tuluá (Valle del Cauca);8400
1/01/2021;LACTEOS Y HUEVOS;Queso cuajada;Villavicencio, CAV;10250
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Armenia, Mercar;12000
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Bogotá, D.C., Corabastos;10621
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Bogotá, D.C., Paloquemao;10300
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Bogotá, D.C., Plaza España;10767
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Bogotá, D.C., Plaza Las Flores;10353
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Bucaramanga, Mercados del centro;12000
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);12583
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Cali, Galería Alameda;12125
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Cali, La Floresta;12000
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Cali, Santa Elena;11781
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Cali, Siloé;12083
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Cúcuta, Cenabastos;11250
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Florencia (Caquetá);12200
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Ibagué, Plaza La 21;11833
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Medellín, Central Mayorista de Antioquia;12800
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Palmira (Valle del Cauca);12531
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Popayán, Plaza de mercado del barrio Bolívar;11933
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Tuluá (Valle del Cauca);12800
1/01/2021;LACTEOS Y HUEVOS;Queso doble crema;Villavicencio, CAV;11300
1/01/2021;CARNES;Alas de pollo con costillar;Armenia, Mercar;8900
1/01/2021;CARNES;Alas de pollo con costillar;Barranquilla, Barranquillita;5306
1/01/2021;CARNES;Alas de pollo con costillar;Barranquilla, Granabastos;5088
1/01/2021;CARNES;Alas de pollo con costillar;Bogotá, D.C., Frigorífico Ble Ltda.;5696
1/01/2021;CARNES;Alas de pollo con costillar;Bogotá, D.C., Frigorífico Guadalupe;5363
1/01/2021;CARNES;Alas de pollo con costillar;Bogotá, D.C., Plaza Las Flores;4828
1/01/2021;CARNES;Alas de pollo con costillar;Buenaventura (Valle del Cauca);7117
1/01/2021;CARNES;Alas de pollo con costillar;Cali, Galería Alameda;6733
1/01/2021;CARNES;Alas de pollo con costillar;Cali, Santa Elena;6763
1/01/2021;CARNES;Alas de pollo con costillar;Cartagena, Bazurto;5946
1/01/2021;CARNES;Alas de pollo con costillar;Florencia (Caquetá);6225
1/01/2021;CARNES;Alas de pollo con costillar;Ibagué, Plaza La 21;6025
1/01/2021;CARNES;Alas de pollo con costillar;Montería, Mercado del Sur;5419
1/01/2021;CARNES;Alas de pollo con costillar;Neiva, Surabastos;4950
1/01/2021;CARNES;Alas de pollo con costillar;Palmira (Valle del Cauca);6463
1/01/2021;CARNES;Alas de pollo con costillar;Sincelejo, Nuevo Mercado;4888
1/01/2021;CARNES;Alas de pollo con costillar;Tuluá (Valle del Cauca);6067
1/01/2021;CARNES;Alas de pollo con costillar;Valledupar, Mercado Nuevo;4888
1/01/2021;CARNES;Alas de pollo con costillar;Villavicencio, CAV;5925
1/01/2021;CARNES;Alas de pollo sin costillar;Arauca (Arauca);6863
1/01/2021;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Corabastos;6992
1/01/2021;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Frigorífico Ble Ltda.;7969
1/01/2021;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Frigorífico Guadalupe;7700
1/01/2021;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Paloquemao;7863
1/01/2021;CARNES;Alas de pollo sin costillar;Bogotá, D.C., Plaza Las Flores;6973
1/01/2021;CARNES;Alas de pollo sin costillar;Bucaramanga, Frigoríficos;8733
1/01/2021;CARNES;Alas de pollo sin costillar;Cúcuta, Cenabastos;7342
1/01/2021;CARNES;Alas de pollo sin costillar;Medellín, Central Mayorista de Antioquia;8963
