Fecha;Grupo;Producto;Mercado;Precio_por_kilogramo
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha;Sogamoso (Boyacá);1847
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha;Tunja, Complejo de Servicios del Sur;1864
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha;Valledupar, Mercabastos;2151
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha;Villavicencio, CAV;2159
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha;Yopal (Casanare);1820
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca);3250
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha bogotana;Cali, Cavasa;1958
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha bogotana;Cali, Santa Helena;1816
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha bogotana;Cartago (Valle del Cauca);2693
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha bogotana;Palmira (Valle del Cauca);1511
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha regional;Cúcuta, Cenabastos;1891
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha regional;Marinilla (Antioquia);1440
1/10/2020;VERDURAS Y HORTALIZAS;Remolacha regional;Pamplona (Norte de Santander);1740
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Arauca (Arauca);1030
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Armenia, Mercar;578
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Barranquilla, Barranquillita;1132
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Barranquilla, Granabastos;1207
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Bucaramanga, Centroabastos;523
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca);585
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Cali, Cavasa;426
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Cali, Santa Helena;437
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Cartagena, Bazurto;1006
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Cartago (Valle del Cauca);865
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;El Santuario (Antioquia);778
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;La Ceja (Antioquia);1183
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;La Unión (Nariño);425
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Marinilla (Antioquia);712
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Medellín, Central Mayorista de Antioquia;786
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;"Medellín, Plaza Minorista ""José María Villa""";1727
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Montería, Mercado del Sur;919
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Palmira (Valle del Cauca);471
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Pasto, El Potrerillo;353
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Pereira, La 41;773
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Pereira, Mercasa;838
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Popayán, Plaza de mercado del barrio Bolívar;459
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Rionegro (Antioquia);836
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Santa Marta (Magdalena);1305
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Sincelejo, Nuevo Mercado;907
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Sonsón (Antioquia);526
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Tuluá (Valle del Cauca);619
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Túquerres (Nariño);268
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Valledupar, Mercabastos;835
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Villavicencio, CAV;1361
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco;Yopal (Casanare);1022
1/10/2020;VERDURAS Y HORTALIZAS;Repollo blanco bogotano;Pereira, Mercasa;1223
1/10/2020;VERDURAS Y HORTALIZAS;Repollo morado;Bogotá, D.C., Corabastos;1878
1/10/2020;VERDURAS Y HORTALIZAS;Repollo morado;Bucaramanga, Centroabastos;1921
1/10/2020;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca);1125
1/10/2020;VERDURAS Y HORTALIZAS;Repollo morado;Cali, Cavasa;1627
1/10/2020;VERDURAS Y HORTALIZAS;Repollo morado;Cúcuta, Cenabastos;1141
1/10/2020;VERDURAS Y HORTALIZAS;Repollo morado;Medellín, Central Mayorista de Antioquia;1235
1/10/2020;VERDURAS Y HORTALIZAS;Repollo morado;Pamplona (Norte de Santander);1159
1/10/2020;VERDURAS Y HORTALIZAS;Repollo morado;Pasto, El Potrerillo;1165
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;Bogotá, D.C., Corabastos;1118
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;Cúcuta, Cenabastos;619
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;Duitama (Boyacá);860
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;Ipiales (Nariño), Ipiales somos todos;403
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;Manizales, Centro Galerías;791
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;Pamplona (Norte de Santander);460
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;San Gil (Santander);818
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;Sogamoso (Boyacá);937
1/10/2020;VERDURAS Y HORTALIZAS;Repollo verde;Tunja, Complejo de Servicios del Sur;680
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Arauca (Arauca);2136
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Armenia, Mercar;1614
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Barranquilla, Barranquillita;1818
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Barranquilla, Granabastos;1892
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Bogotá, D.C., Corabastos;1752
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Cali, Cavasa;1654
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Cali, Santa Helena;1414
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Cartagena, Bazurto;1783
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Cartago (Valle del Cauca);1689
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Chiquinquirá (Boyacá);1365
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Cúcuta, Cenabastos;1590
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Duitama (Boyacá);1579
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Florencia (Caquetá);1676
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Ibagué, Plaza La 21;1258
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Manizales, Centro Galerías;1465
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Neiva, Surabastos;1526
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Palmira (Valle del Cauca);1681
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Pamplona (Norte de Santander);1727
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Pereira, La 41;1696
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Pereira, Mercasa;1412
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Santa Bárbara (Antioquia);1381
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Santa Marta (Magdalena);1898
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Sincelejo, Nuevo Mercado;1633
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Sogamoso (Boyacá);1668
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Tuluá (Valle del Cauca);1596
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Tunja, Complejo de Servicios del Sur;1557
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Ubaté (Cundinamarca);1488
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Valledupar, Mercabastos;1823
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Valledupar, Mercado Nuevo;1815
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto;Villavicencio, CAV;1898
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca);2085
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;La Ceja (Antioquia);1373
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;Marinilla (Antioquia);1292
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;Medellín, Central Mayorista de Antioquia;1769
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;"Medellín, Plaza Minorista ""José María Villa""";1577
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;Montería, Mercado del Sur;1692
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;Peñol (Antioquia);1151
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;Rionegro (Antioquia);1459
1/10/2020;VERDURAS Y HORTALIZAS;Tomate chonto regional;Sonsón (Antioquia);1188
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Bogotá, D.C., Corabastos;3044
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Cali, Cavasa;2326
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Cali, Santa Helena;2378
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Florencia (Caquetá);2336
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Marinilla (Antioquia);1431
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Medellín, Central Mayorista de Antioquia;3312
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Neiva, Surabastos;2129
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Pasto, El Potrerillo;1391
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Peñol (Antioquia);1289
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Popayán, Plaza de mercado del barrio Bolívar;1552
1/10/2020;VERDURAS Y HORTALIZAS;Tomate larga vida;Villavicencio, CAV;1664
1/10/2020;VERDURAS Y HORTALIZAS;Tomate riñón;Armenia, Mercar;2833
1/10/2020;VERDURAS Y HORTALIZAS;Tomate riñón;Bucaramanga, Centroabastos;2580
1/10/2020;VERDURAS Y HORTALIZAS;Tomate riñón;Cartago (Valle del Cauca);4081
1/10/2020;VERDURAS Y HORTALIZAS;Tomate riñón;Ipiales (Nariño), Ipiales somos todos;1120
1/10/2020;VERDURAS Y HORTALIZAS;Tomate riñón;Medellín, Central Mayorista de Antioquia;2825
1/10/2020;VERDURAS Y HORTALIZAS;Tomate riñón;Sincelejo, Nuevo Mercado;3133
1/10/2020;VERDURAS Y HORTALIZAS;Tomate riñón valluno;Montería, Mercado del Sur;3298
1/10/2020;VERDURAS Y HORTALIZAS;Tomate riñón valluno;Pereira, Mercasa;2895
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande;Bucaramanga, Centroabastos;1572
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande;Cúcuta, Cenabastos;1588
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande;Duitama (Boyacá);1791
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande;San Gil (Santander);1382
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande;Socorro (Santander);1328
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande;Sogamoso (Boyacá);1735
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande;Yopal (Casanare);2450
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande bumangués;Barranquilla, Barranquillita;1944
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande bumangués;Barranquilla, Granabastos;2205
1/10/2020;VERDURAS Y HORTALIZAS;Tomate Riogrande bumangués;Cartagena, Bazurto;2208
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Arauca (Arauca);1464
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Armenia, Mercar;1393
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Bogotá, D.C., Corabastos;1509
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Bucaramanga, Centroabastos;1428
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca);972
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Cali, Cavasa;784
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Cali, Santa Helena;803
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Cartago (Valle del Cauca);1227
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Chiquinquirá (Boyacá);1222
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Cúcuta, Cenabastos;1016
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Duitama (Boyacá);1119
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Florencia (Caquetá);1383
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Ibagué, Plaza La 21;1401
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Ipiales (Nariño), Ipiales somos todos;589
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;La Unión (Nariño);776
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Manizales, Centro Galerías;1422
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Neiva, Surabastos;1443
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Palmira (Valle del Cauca);795
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Pamplona (Norte de Santander);900
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Pasto, El Potrerillo;571
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Popayán, Plaza de mercado del barrio Bolívar;604
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;San Gil (Santander);1596
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Santa Marta (Magdalena);1413
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Sincelejo, Nuevo Mercado;830
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Sogamoso (Boyacá);1257
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Tuluá (Valle del Cauca);1022
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Tunja, Complejo de Servicios del Sur;1356
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Túquerres (Nariño);528
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Valledupar, Mercabastos;1506
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Villavicencio, CAV;1295
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria;Yopal (Casanare);1480
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Barranquilla, Barranquillita;1554
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Barranquilla, Granabastos;1534
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca);1750
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cali, Cavasa;1517
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cali, Santa Helena;1128
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cartagena, Bazurto;1335
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Cúcuta, Cenabastos;1667
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Palmira (Valle del Cauca);1458
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Pereira, La 41;1546
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Pereira, Mercasa;1358
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Tuluá (Valle del Cauca);1245
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;El Carmen de Viboral (Antioquia);561
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;El Santuario (Antioquia);534
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;La Ceja (Antioquia);790
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Marinilla (Antioquia);492
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Medellín, Central Mayorista de Antioquia;550
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;"Medellín, Plaza Minorista ""José María Villa""";661
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Montería, Mercado del Sur;778
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Rionegro (Antioquia);627
1/10/2020;VERDURAS Y HORTALIZAS;Zanahoria larga vida;Sonsón (Antioquia);551
1/10/2020;FRUTAS;Aguacate común;Bucaramanga, Centroabastos;3644
1/10/2020;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca);3000
1/10/2020;FRUTAS;Aguacate común;Cúcuta, Cenabastos;4762
1/10/2020;FRUTAS;Aguacate común;Ibagué, Plaza La 21;2633
1/10/2020;FRUTAS;Aguacate común;Neiva, Surabastos;3232
1/10/2020;FRUTAS;Aguacate común;Palmira (Valle del Cauca);3511
1/10/2020;FRUTAS;Aguacate común;Santa Bárbara (Antioquia);2026
1/10/2020;FRUTAS;Aguacate común;Tuluá (Valle del Cauca);3322
1/10/2020;FRUTAS;Aguacate común;Villavicencio, CAV;4241
1/10/2020;FRUTAS;Aguacate Hass;Bogotá, D.C., Corabastos;5048
1/10/2020;FRUTAS;Aguacate Hass;Chiquinquirá (Boyacá);3785
1/10/2020;FRUTAS;Aguacate Hass;La Ceja (Antioquia);3105
1/10/2020;FRUTAS;Aguacate Hass;Medellín, Central Mayorista de Antioquia;3397
1/10/2020;FRUTAS;Aguacate Hass;Rionegro (Antioquia);3479
1/10/2020;FRUTAS;Aguacate Hass;San Vicente (Antioquia);3506
1/10/2020;FRUTAS;Aguacate Hass;Sogamoso (Boyacá);3747
1/10/2020;FRUTAS;Aguacate Hass;Sonsón (Antioquia);3200
1/10/2020;FRUTAS;Aguacate Hass;Tunja, Complejo de Servicios del Sur;3536
1/10/2020;FRUTAS;Aguacate papelillo;Arauca (Arauca);6263
1/10/2020;FRUTAS;Aguacate papelillo;Armenia, Mercar;5157
1/10/2020;FRUTAS;Aguacate papelillo;Armenia, Retiro;5086
1/10/2020;FRUTAS;Aguacate papelillo;Barranquilla, Barranquillita;5826
1/10/2020;FRUTAS;Aguacate papelillo;Bogotá, D.C., Corabastos;5894
1/10/2020;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca);5663
1/10/2020;FRUTAS;Aguacate papelillo;Cali, Cavasa;5363
1/10/2020;FRUTAS;Aguacate papelillo;Cali, Santa Helena;5448
1/10/2020;FRUTAS;Aguacate papelillo;Cartagena, Bazurto;3826
1/10/2020;FRUTAS;Aguacate papelillo;Cartago (Valle del Cauca);4885
1/10/2020;FRUTAS;Aguacate papelillo;Chiquinquirá (Boyacá);4981
1/10/2020;FRUTAS;Aguacate papelillo;Duitama (Boyacá);4633
1/10/2020;FRUTAS;Aguacate papelillo;Florencia (Caquetá);4900
1/10/2020;FRUTAS;Aguacate papelillo;Ibagué, Plaza La 21;4335
1/10/2020;FRUTAS;Aguacate papelillo;Manizales, Centro Galerías;3767
1/10/2020;FRUTAS;Aguacate papelillo;Medellín, Central Mayorista de Antioquia;5053
1/10/2020;FRUTAS;Aguacate papelillo;"Medellín, Plaza Minorista ""José María Villa""";4500
1/10/2020;FRUTAS;Aguacate papelillo;Neiva, Surabastos;5603
1/10/2020;FRUTAS;Aguacate papelillo;Palmira (Valle del Cauca);5511
1/10/2020;FRUTAS;Aguacate papelillo;Pereira, La 41;4961
1/10/2020;FRUTAS;Aguacate papelillo;Pereira, Mercasa;4886
1/10/2020;FRUTAS;Aguacate papelillo;Popayán, Plaza de mercado del barrio Bolívar;5181
1/10/2020;FRUTAS;Aguacate papelillo;Rionegro (Antioquia);4767
1/10/2020;FRUTAS;Aguacate papelillo;Santa Bárbara (Antioquia);2350
1/10/2020;FRUTAS;Aguacate papelillo;Sincelejo, Nuevo Mercado;5740
1/10/2020;FRUTAS;Aguacate papelillo;Sogamoso (Boyacá);5767
1/10/2020;FRUTAS;Aguacate papelillo;Tuluá (Valle del Cauca);4370
1/10/2020;FRUTAS;Aguacate papelillo;Tunja, Complejo de Servicios del Sur;5097
1/10/2020;FRUTAS;Aguacate papelillo;Ubaté (Cundinamarca);3263
1/10/2020;FRUTAS;Aguacate papelillo;Valledupar, Mercado Nuevo;5683
1/10/2020;FRUTAS;Aguacate papelillo;Villavicencio, CAV;6143
1/10/2020;FRUTAS;Aguacate papelillo;Yopal (Casanare);5780
1/10/2020;FRUTAS;Badea;Neiva, Surabastos;1778
1/10/2020;FRUTAS;Banano bocadillo;Bogotá, D.C., Corabastos;1935
1/10/2020;FRUTAS;Banano bocadillo;Duitama (Boyacá);1567
1/10/2020;FRUTAS;Banano bocadillo;Medellín, Central Mayorista de Antioquia;1467
1/10/2020;FRUTAS;Banano bocadillo;Santa Bárbara (Antioquia);824
1/10/2020;FRUTAS;Banano bocadillo;Sogamoso (Boyacá);1629
1/10/2020;FRUTAS;Banano bocadillo;Tunja, Complejo de Servicios del Sur;1438
1/10/2020;FRUTAS;Banano criollo;Armenia, Mercar;1272
1/10/2020;FRUTAS;Banano criollo;Armenia, Retiro;1042
1/10/2020;FRUTAS;Banano criollo;Barranquilla, Barranquillita;392
1/10/2020;FRUTAS;Banano criollo;Bogotá, D.C., Corabastos;1781
1/10/2020;FRUTAS;Banano criollo;Bucaramanga, Centroabastos;1432
1/10/2020;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca);1344
1/10/2020;FRUTAS;Banano criollo;Cali, Cavasa;1099
1/10/2020;FRUTAS;Banano criollo;Cali, Santa Helena;1047
1/10/2020;FRUTAS;Banano criollo;Cartago (Valle del Cauca);1156
1/10/2020;FRUTAS;Banano criollo;Chiquinquirá (Boyacá);1465
1/10/2020;FRUTAS;Banano criollo;Cúcuta, Cenabastos;1937
1/10/2020;FRUTAS;Banano criollo;Cúcuta, La Nueva Sexta;1424
1/10/2020;FRUTAS;Banano criollo;Florencia (Caquetá);1624
1/10/2020;FRUTAS;Banano criollo;Ibagué, Plaza La 21;1222
1/10/2020;FRUTAS;Banano criollo;Ipiales (Nariño), Ipiales somos todos;986
1/10/2020;FRUTAS;Banano criollo;La Ceja (Antioquia);991
1/10/2020;FRUTAS;Banano criollo;La Unión (Nariño);1275
1/10/2020;FRUTAS;Banano criollo;Manizales, Centro Galerías;1258
1/10/2020;FRUTAS;Banano criollo;Medellín, Central Mayorista de Antioquia;1443
1/10/2020;FRUTAS;Banano criollo;"Medellín, Plaza Minorista ""José María Villa""";1407
1/10/2020;FRUTAS;Banano criollo;Neiva, Surabastos;1253
1/10/2020;FRUTAS;Banano criollo;Palmira (Valle del Cauca);1276
1/10/2020;FRUTAS;Banano criollo;Pamplona (Norte de Santander);1989
1/10/2020;FRUTAS;Banano criollo;Pereira, La 41;1207
1/10/2020;FRUTAS;Banano criollo;Pereira, Mercasa;1257
1/10/2020;FRUTAS;Banano criollo;Popayán, Plaza de mercado del barrio Bolívar;1269
1/10/2020;FRUTAS;Banano criollo;Rionegro (Antioquia);1339
1/10/2020;FRUTAS;Banano criollo;San Gil (Santander);1037
1/10/2020;FRUTAS;Banano criollo;Santa Bárbara (Antioquia);793
1/10/2020;FRUTAS;Banano criollo;Santa Marta (Magdalena);543
1/10/2020;FRUTAS;Banano criollo;Socorro (Santander);853
1/10/2020;FRUTAS;Banano criollo;Sogamoso (Boyacá);1524
1/10/2020;FRUTAS;Banano criollo;Sonsón (Antioquia);728
1/10/2020;FRUTAS;Banano criollo;Tuluá (Valle del Cauca);1025
1/10/2020;FRUTAS;Banano criollo;Tunja, Complejo de Servicios del Sur;1646
1/10/2020;FRUTAS;Banano criollo;Villavicencio, CAV;2100
1/10/2020;FRUTAS;Banano Urabá;Arauca (Arauca);1514
1/10/2020;FRUTAS;Banano Urabá;Barranquilla, Barranquillita;533
1/10/2020;FRUTAS;Banano Urabá;Bogotá, D.C., Corabastos;1185
1/10/2020;FRUTAS;Banano Urabá;Bucaramanga, Centroabastos;1201
1/10/2020;FRUTAS;Banano Urabá;Chiquinquirá (Boyacá);1326
1/10/2020;FRUTAS;Banano Urabá;Duitama (Boyacá);1248
1/10/2020;FRUTAS;Banano Urabá;"Medellín, Plaza Minorista ""José María Villa""";1117
1/10/2020;FRUTAS;Banano Urabá;Montería, Mercado del Sur;959
1/10/2020;FRUTAS;Banano Urabá;Pamplona (Norte de Santander);1550
1/10/2020;FRUTAS;Banano Urabá;Sogamoso (Boyacá);1121
1/10/2020;FRUTAS;Banano Urabá;Tunja, Complejo de Servicios del Sur;1221
1/10/2020;FRUTAS;Banano Urabá;Valledupar, Mercabastos;516
1/10/2020;FRUTAS;Banano Urabá;Villavicencio, CAV;696
1/10/2020;FRUTAS;Banano Urabá;Yopal (Casanare);1533
1/10/2020;FRUTAS;Borojó;Bogotá, D.C., Corabastos;3757
1/10/2020;FRUTAS;Borojó;Bucaramanga, Centroabastos;4274
1/10/2020;FRUTAS;Borojó;Cúcuta, Cenabastos;6632
1/10/2020;FRUTAS;Borojó;Medellín, Central Mayorista de Antioquia;3322
1/10/2020;FRUTAS;Borojó;Pamplona (Norte de Santander);7700
1/10/2020;FRUTAS;Borojó;Villavicencio, CAV;4663
1/10/2020;FRUTAS;Breva;Armenia, Mercar;5280
1/10/2020;FRUTAS;Breva;Bucaramanga, Centroabastos;3397
1/10/2020;FRUTAS;Breva;Medellín, Central Mayorista de Antioquia;3560
1/10/2020;FRUTAS;Ciruela importada;Bogotá, D.C., Corabastos;10825
1/10/2020;FRUTAS;Ciruela importada;Bucaramanga, Centroabastos;5682
1/10/2020;FRUTAS;Ciruela importada;Cúcuta, Cenabastos;13929
1/10/2020;FRUTAS;Ciruela importada;Neiva, Surabastos;8611
1/10/2020;FRUTAS;Ciruela importada;Valledupar, Mercado Nuevo;9563
1/10/2020;FRUTAS;Ciruela roja;Bogotá, D.C., Corabastos;1491
1/10/2020;FRUTAS;Ciruela roja;Bucaramanga, Centroabastos;1974
1/10/2020;FRUTAS;Ciruela roja;Cúcuta, Cenabastos;2474
1/10/2020;FRUTAS;Ciruela roja;Medellín, Central Mayorista de Antioquia;2446
1/10/2020;FRUTAS;Ciruela roja;Neiva, Surabastos;1891
1/10/2020;FRUTAS;Ciruela roja;Pamplona (Norte de Santander);2482
1/10/2020;FRUTAS;Ciruela roja;San Gil (Santander);1853
1/10/2020;FRUTAS;Ciruela roja;Socorro (Santander);1920
1/10/2020;FRUTAS;Ciruela roja;Sogamoso (Boyacá);1364
1/10/2020;FRUTAS;Ciruela roja;Tunja, Complejo de Servicios del Sur;1301
1/10/2020;FRUTAS;Coco;Armenia, Mercar;3089
1/10/2020;FRUTAS;Coco;Barranquilla, Barranquillita;3949
